timestamp,bogie_id,temperature_c,vibration_rms,traction_motor_temp_c,traction_motor_rpm,brake_capacity_pct,axle_load_kg,train_id
2026-09-11 21:30:23,BOGIE_01_1,37.402,0.2792,58.92,1843.0,97.9,9359.7,TRAIN_01
2026-09-11 21:42:55,BOGIE_01_1,39.173,0.3625,58.62,1789.8,97.39,9357.1,TRAIN_01
2026-09-11 21:48:06,BOGIE_01_1,33.382,0.3136,62.78,1874.6,98.27,9494.7,TRAIN_01
2026-09-11 22:00:42,BOGIE_01_1,36.754,0.3966,62.77,1851.3,98.43,9505.2,TRAIN_01
2026-09-11 22:12:04,BOGIE_01_1,36.052,0.4027,64.12,1828.8,98.25,9469.1,TRAIN_01
2026-09-11 22:24:52,BOGIE_01_1,36.063,0.3743,66.78,1804.0,97.9,9475.5,TRAIN_01
2026-09-11 22:39:51,BOGIE_01_1,36.622,0.3826,58.02,1812.3,98.06,9459.4,TRAIN_01
2026-09-11 22:45:42,BOGIE_01_1,33.943,0.3762,63.92,1742.1,98.14,9686.7,TRAIN_01
2026-09-11 22:54:15,BOGIE_01_1,37.266,0.275,65.74,1736.2,97.99,9346.4,TRAIN_01
2026-09-11 23:08:02,BOGIE_01_1,36.497,0.3504,58.85,72.3,98.69,9620.9,TRAIN_01
2026-09-11 23:20:35,BOGIE_01_1,37.549,0.3484,55.92,129.1,97.3,9652.0,TRAIN_01
2026-09-11 23:33:55,BOGIE_01_1,39.458,0.3889,56.12,118.6,97.95,9719.5,TRAIN_01
2026-09-11 23:48:12,BOGIE_01_1,38.469,0.3358,57.77,204.2,97.56,9324.3,TRAIN_01
2026-09-11 23:53:45,BOGIE_01_1,36.925,0.3826,51.45,156.0,98.87,9281.7,TRAIN_01
2026-08-01 00:05:19,BOGIE_01_2,36.864,0.3928,60.19,128.6,98.01,9464.8,TRAIN_01
2026-08-01 00:17:04,BOGIE_01_2,35.903,0.3083,61.22,100.9,98.59,9616.1,TRAIN_01
2026-08-01 00:30:18,BOGIE_01_2,36.769,0.352,56.35,154.5,98.1,9268.8,TRAIN_01
2026-08-01 00:44:29,BOGIE_01_2,34.457,0.3437,52.82,211.7,98.07,9273.5,TRAIN_01
2026-08-01 00:54:12,BOGIE_01_2,36.469,0.4192,54.29,87.1,97.69,9439.4,TRAIN_01
2026-08-01 01:08:51,BOGIE_01_2,38.352,0.2884,60.09,137.9,99.15,9543.5,TRAIN_01
2026-08-01 01:14:03,BOGIE_01_2,36.535,0.3683,56.5,155.1,97.78,9465.2,TRAIN_01
2026-08-01 01:21:13,BOGIE_01_2,35.444,0.3217,57.24,38.8,97.82,9437.6,TRAIN_01
2026-08-01 01:29:12,BOGIE_01_2,35.244,0.2837,56.13,159.2,97.8,9445.9,TRAIN_01
2026-08-01 01:39:10,BOGIE_01_2,35.987,0.3809,54.83,126.0,98.09,9702.4,TRAIN_01
2026-08-01 01:46:42,BOGIE_01_2,34.367,0.3489,55.25,181.9,97.55,9531.7,TRAIN_01
2026-08-01 01:54:58,BOGIE_01_2,35.827,0.3598,52.17,119.6,99.31,9304.3,TRAIN_01
2026-08-01 02:08:32,BOGIE_01_2,39.488,0.3972,55.29,49.0,98.32,9641.8,TRAIN_01
2026-08-01 02:17:37,BOGIE_01_2,33.848,0.3233,54.91,156.0,98.03,9611.6,TRAIN_01
2026-08-01 02:30:53,BOGIE_01_2,36.129,0.312,55.47,89.8,98.08,9410.8,TRAIN_01
2026-08-01 02:39:10,BOGIE_01_2,35.84,0.4251,56.64,112.2,98.93,9526.3,TRAIN_01
2026-08-01 02:52:10,BOGIE_01_2,36.173,0.3547,57.16,120.4,97.47,9339.6,TRAIN_01
2026-08-01 03:04:52,BOGIE_01_2,35.435,0.3124,56.72,117.6,97.51,9210.0,TRAIN_01
2026-08-01 03:19:10,BOGIE_01_2,37.114,0.3878,55.99,79.3,98.4,9524.7,TRAIN_01
2026-08-01 03:31:20,BOGIE_01_2,37.127,0.3651,54.74,129.5,98.29,9588.3,TRAIN_01
2026-08-01 03:41:23,BOGIE_01_2,35.768,0.3844,56.65,121.0,97.6,9190.5,TRAIN_01
2026-08-01 03:51:37,BOGIE_01_2,37.82,0.4122,62.48,84.5,98.43,9360.1,TRAIN_01
2026-08-01 04:01:41,BOGIE_01_2,34.741,0.3893,61.65,140.1,98.17,9590.4,TRAIN_01
2026-08-01 04:08:28,BOGIE_01_2,37.458,0.4148,58.92,165.9,97.94,9318.0,TRAIN_01
2026-08-01 04:17:02,BOGIE_01_2,39.275,0.3231,62.88,120.4,98.26,9672.1,TRAIN_01
2026-08-01 04:24:36,BOGIE_01_2,36.831,0.4091,63.14,93.5,97.86,9409.4,TRAIN_01
2026-08-01 04:36:26,BOGIE_01_2,37.969,0.3839,60.33,136.6,97.77,9450.9,TRAIN_01
2026-08-01 04:46:41,BOGIE_01_2,38.434,0.3242,60.4,98.4,97.83,9443.2,TRAIN_01
2026-08-01 04:59:37,BOGIE_01_2,37.196,0.2438,60.81,168.9,98.74,9238.8,TRAIN_01
2026-08-01 05:09:21,BOGIE_01_2,37.106,0.3619,59.45,146.6,97.09,9576.3,TRAIN_01
2026-08-01 05:17:37,BOGIE_01_2,37.414,0.3044,62.29,61.9,97.73,9585.2,TRAIN_01
2026-08-01 05:24:42,BOGIE_01_2,37.641,0.3732,64.7,159.9,98.8,9337.6,TRAIN_01
2026-08-01 05:33:56,BOGIE_01_2,38.945,0.3535,63.55,80.6,97.79,9308.5,TRAIN_01
2026-08-01 05:39:15,BOGIE_01_2,36.89,0.3434,60.92,153.0,97.49,9498.6,TRAIN_01
2026-08-01 05:46:50,BOGIE_01_2,36.748,0.3879,67.11,102.2,97.71,9450.2,TRAIN_01
2026-08-01 05:55:33,BOGIE_01_2,38.97,0.3981,60.0,178.2,97.57,9517.0,TRAIN_01
2026-08-01 06:01:31,BOGIE_01_2,38.81,0.323,64.58,1815.7,98.16,9871.4,TRAIN_01
2026-08-01 06:09:38,BOGIE_01_2,37.511,0.406,68.65,1831.8,98.3,9286.0,TRAIN_01
2026-08-01 06:17:01,BOGIE_01_2,40.23,0.2979,68.68,1793.7,98.37,9255.5,TRAIN_01
2026-08-01 06:29:09,BOGIE_01_2,36.296,0.3212,72.57,1747.7,97.62,9190.1,TRAIN_01
2026-08-01 06:41:00,BOGIE_01_2,40.659,0.307,68.8,1731.4,97.54,9209.4,TRAIN_01
2026-08-01 06:55:00,BOGIE_01_2,39.95,0.3505,69.11,1773.4,97.57,9459.3,TRAIN_01
2026-08-01 07:09:14,BOGIE_01_2,38.129,0.3186,71.79,1728.6,98.68,9514.8,TRAIN_01
2026-08-01 07:16:13,BOGIE_01_2,37.653,0.3575,74.34,1710.4,97.43,9619.9,TRAIN_01
2026-08-01 07:24:30,BOGIE_01_2,37.802,0.4042,67.46,1786.0,98.68,9577.5,TRAIN_01
2026-08-01 07:31:20,BOGIE_01_2,38.678,0.3421,72.32,1792.6,97.48,9362.3,TRAIN_01
2026-08-01 07:38:56,BOGIE_01_2,36.599,0.3577,69.03,1832.8,97.8,9331.7,TRAIN_01
2026-08-01 07:49:00,BOGIE_01_2,37.61,0.3449,69.02,1808.4,97.86,9434.8,TRAIN_01
2026-08-01 07:55:18,BOGIE_01_2,37.583,0.3443,72.72,1738.0,97.81,9556.8,TRAIN_01
2026-08-01 08:05:26,BOGIE_01_2,39.456,0.27,70.62,1869.9,99.11,9562.8,TRAIN_01
2026-08-01 08:19:56,BOGIE_01_2,39.321,0.3321,69.66,1794.8,98.29,9570.3,TRAIN_01
2026-08-01 08:30:14,BOGIE_01_2,40.097,0.3397,71.18,1824.4,98.11,9636.6,TRAIN_01
2026-08-01 08:35:39,BOGIE_01_2,40.231,0.2914,72.98,1765.7,99.05,9248.9,TRAIN_01
2026-08-01 08:43:37,BOGIE_01_2,39.708,0.3073,69.78,1844.6,98.18,9561.9,TRAIN_01
2026-08-01 08:56:15,BOGIE_01_2,37.109,0.3746,74.72,1840.4,97.55,9262.7,TRAIN_01
2026-08-01 09:03:17,BOGIE_01_2,37.596,0.3554,72.76,1829.9,97.64,9526.5,TRAIN_01
2026-08-01 09:09:42,BOGIE_01_2,40.74,0.2989,73.96,1817.6,98.25,9386.7,TRAIN_01
2026-08-01 09:22:55,BOGIE_01_2,41.124,0.2898,77.89,1821.1,97.96,9807.4,TRAIN_01
2026-08-01 09:32:40,BOGIE_01_2,40.001,0.3026,71.49,1836.6,98.62,9664.9,TRAIN_01
2026-08-01 09:41:09,BOGIE_01_2,39.676,0.3469,71.24,1750.9,97.44,9491.7,TRAIN_01
2026-08-01 09:54:47,BOGIE_01_2,38.969,0.3751,79.37,1815.2,98.19,9328.2,TRAIN_01
2026-08-01 10:05:31,BOGIE_01_2,38.242,0.3978,70.1,1753.2,97.92,9482.8,TRAIN_01
2026-08-01 10:17:42,BOGIE_01_2,42.431,0.3533,72.01,1773.4,97.28,9461.1,TRAIN_01
2026-08-01 10:23:28,BOGIE_01_2,40.4,0.3207,75.01,1801.6,97.6,9277.3,TRAIN_01
2026-08-01 10:30:25,BOGIE_01_2,39.012,0.3827,72.14,1752.5,97.85,9529.7,TRAIN_01
2026-08-01 10:44:01,BOGIE_01_2,39.267,0.3562,75.46,1844.5,97.72,9375.5,TRAIN_01
2026-08-01 10:52:51,BOGIE_01_2,40.174,0.3125,76.13,1784.8,97.21,9452.5,TRAIN_01
2026-08-01 11:07:32,BOGIE_01_2,40.291,0.3187,72.75,1853.3,98.12,9502.0,TRAIN_01
2026-08-01 11:22:10,BOGIE_01_2,39.948,0.2424,71.34,1829.7,97.75,9303.7,TRAIN_01
2026-08-01 11:33:25,BOGIE_01_2,38.638,0.2603,74.26,1748.8,97.97,9299.3,TRAIN_01
2026-08-01 11:40:19,BOGIE_01_2,39.168,0.3365,73.43,1801.5,97.48,9543.6,TRAIN_01
2026-08-01 11:48:57,BOGIE_01_2,40.968,0.3925,73.17,1783.7,97.29,9444.5,TRAIN_01
2026-08-01 12:02:03,BOGIE_01_2,40.156,0.3844,74.14,1793.3,98.56,9293.2,TRAIN_01
2026-08-01 12:08:28,BOGIE_01_2,40.075,0.3459,72.7,1753.1,98.21,9753.8,TRAIN_01
2026-08-01 12:15:18,BOGIE_01_2,41.93,0.3814,76.2,1772.0,98.48,9667.1,TRAIN_01
2026-08-01 12:26:47,BOGIE_01_2,39.759,0.2971,73.27,1767.1,97.89,9588.1,TRAIN_01
2026-08-01 12:40:12,BOGIE_01_2,38.909,0.3291,76.61,1796.2,97.92,9494.4,TRAIN_01
2026-08-01 12:53:49,BOGIE_01_2,39.741,0.3608,73.22,1910.2,97.84,9403.2,TRAIN_01
2026-08-01 13:07:19,BOGIE_01_2,39.098,0.3923,75.54,1821.3,98.0,9478.3,TRAIN_01
2026-08-01 13:19:07,BOGIE_01_2,40.266,0.3119,74.45,1777.6,98.7,9363.3,TRAIN_01
2026-08-01 13:33:06,BOGIE_01_2,41.8,0.3864,70.15,1820.5,98.1,9489.0,TRAIN_01
2026-08-01 13:42:40,BOGIE_01_2,41.28,0.3534,73.4,1779.5,97.02,9524.0,TRAIN_01
2026-08-01 13:52:51,BOGIE_01_2,39.728,0.2817,75.9,1801.2,99.03,9541.9,TRAIN_01
2026-08-01 14:03:15,BOGIE_01_2,41.342,0.3006,70.54,1754.8,97.66,9519.1,TRAIN_01
2026-08-01 14:09:41,BOGIE_01_2,39.322,0.2895,72.41,1854.0,98.15,9455.2,TRAIN_01
2026-08-01 14:21:45,BOGIE_01_2,39.323,0.383,73.98,1799.4,96.63,9575.4,TRAIN_01
2026-08-01 14:34:30,BOGIE_01_2,38.582,0.3549,71.06,1801.1,97.84,9372.1,TRAIN_01
2026-08-01 14:46:42,BOGIE_01_2,38.693,0.4035,73.75,1840.3,98.42,9681.5,TRAIN_01
2026-08-01 14:55:11,BOGIE_01_2,39.727,0.3651,70.08,1831.1,97.18,9823.2,TRAIN_01
2026-08-01 15:09:15,BOGIE_01_2,39.927,0.3423,68.32,1811.7,98.37,9720.7,TRAIN_01
2026-08-01 15:15:15,BOGIE_01_2,38.8,0.3405,73.86,1794.5,97.92,9750.3,TRAIN_01
2026-08-01 15:28:26,BOGIE_01_2,38.194,0.3599,75.2,1827.9,97.89,9451.6,TRAIN_01
2026-08-01 15:43:01,BOGIE_01_2,39.657,0.3403,73.19,1786.1,97.9,9789.7,TRAIN_01
2026-08-01 15:56:05,BOGIE_01_2,39.391,0.3045,72.7,1867.1,99.16,9572.1,TRAIN_01
2026-08-01 16:01:46,BOGIE_01_2,36.594,0.3652,72.69,1760.2,98.35,9667.4,TRAIN_01
2026-08-01 16:10:07,BOGIE_01_2,39.484,0.3261,69.83,1803.7,99.46,9757.6,TRAIN_01
2026-08-01 16:21:47,BOGIE_01_2,37.875,0.3224,73.84,1730.0,97.94,9865.1,TRAIN_01
2026-08-01 16:35:14,BOGIE_01_2,38.942,0.2841,71.69,1767.7,96.98,9391.0,TRAIN_01
2026-08-01 16:42:26,BOGIE_01_2,36.995,0.3685,67.11,1812.6,98.2,9419.8,TRAIN_01
2026-08-01 16:47:48,BOGIE_01_2,40.536,0.3957,69.16,1774.5,98.13,9551.1,TRAIN_01
2026-08-01 16:58:45,BOGIE_01_2,39.244,0.4198,74.09,1780.0,98.41,9592.9,TRAIN_01
2026-08-01 17:09:19,BOGIE_01_2,39.83,0.3523,68.5,1737.3,98.02,9790.8,TRAIN_01
2026-08-01 17:19:10,BOGIE_01_2,38.886,0.2982,65.38,1920.8,97.93,9466.9,TRAIN_01
2026-08-01 17:30:59,BOGIE_01_2,37.961,0.3561,69.91,1862.1,97.76,9385.4,TRAIN_01
2026-08-01 17:40:22,BOGIE_01_2,37.262,0.3669,68.89,1849.4,97.18,9468.2,TRAIN_01
2026-08-01 17:48:29,BOGIE_01_2,38.562,0.3381,68.71,1714.2,97.03,9474.4,TRAIN_01
2026-08-01 17:56:55,BOGIE_01_2,38.412,0.365,65.43,1832.7,97.42,9692.0,TRAIN_01
2026-08-01 18:06:48,BOGIE_01_2,38.517,0.4083,69.25,1837.3,98.94,9463.8,TRAIN_01
2026-08-01 18:15:52,BOGIE_01_2,36.049,0.3725,64.69,1815.2,98.86,9680.8,TRAIN_01
2026-08-01 18:26:58,BOGIE_01_2,36.659,0.2567,68.79,1821.0,97.37,9300.9,TRAIN_01
2026-08-01 18:33:32,BOGIE_01_2,37.711,0.3197,61.24,1850.5,97.29,9278.6,TRAIN_01
2026-08-01 18:48:04,BOGIE_01_2,37.618,0.3752,68.22,1857.1,97.07,9784.4,TRAIN_01
2026-08-01 18:57:13,BOGIE_01_2,36.996,0.3791,69.45,1791.0,98.36,9374.4,TRAIN_01
2026-08-01 19:09:17,BOGIE_01_2,39.134,0.3815,63.41,1848.4,98.07,9405.9,TRAIN_01
2026-08-01 19:20:53,BOGIE_01_2,36.054,0.3328,69.17,1816.5,98.55,9264.0,TRAIN_01
2026-08-01 19:27:03,BOGIE_01_2,38.447,0.3389,63.73,1745.8,98.06,9611.0,TRAIN_01
2026-08-01 19:32:08,BOGIE_01_2,37.667,0.3495,65.68,1834.1,97.89,9533.2,TRAIN_01
2026-08-01 19:38:47,BOGIE_01_2,38.945,0.3216,70.15,1731.0,97.52,9515.8,TRAIN_01
2026-08-01 19:47:04,BOGIE_01_2,38.383,0.3681,64.17,1779.4,99.08,9428.8,TRAIN_01
2026-08-01 19:56:52,BOGIE_01_2,37.078,0.3655,67.35,1817.4,97.41,9458.0,TRAIN_01
2026-08-01 20:08:59,BOGIE_01_2,38.679,0.2976,63.35,1753.8,97.81,9627.5,TRAIN_01
2026-08-01 20:19:06,BOGIE_01_2,35.277,0.33,66.33,1753.4,97.31,9479.2,TRAIN_01
2026-08-01 20:33:31,BOGIE_01_2,36.884,0.3336,68.36,1841.6,98.26,9641.3,TRAIN_01
2026-08-01 20:47:25,BOGIE_01_2,38.133,0.2877,64.98,1869.3,98.09,9626.9,TRAIN_01
2026-08-01 20:56:01,BOGIE_01_2,36.104,0.3129,65.64,1823.9,98.97,9534.1,TRAIN_01
2026-08-01 21:08:25,BOGIE_01_2,37.102,0.364,66.4,1805.1,98.49,9276.5,TRAIN_01
2026-08-01 21:16:09,BOGIE_01_2,34.769,0.3184,64.49,1767.2,98.68,9408.3,TRAIN_01
2026-08-01 21:26:38,BOGIE_01_2,37.776,0.2903,62.6,1866.0,98.61,9621.9,TRAIN_01
2026-08-01 21:41:34,BOGIE_01_2,38.179,0.3759,67.69,1889.2,98.11,9734.8,TRAIN_01
2026-08-01 21:49:35,BOGIE_01_2,39.175,0.3538,57.73,1856.7,97.88,9703.3,TRAIN_01
2026-08-01 22:00:42,BOGIE_01_2,35.412,0.3619,61.43,1845.7,98.39,9467.2,TRAIN_01
2026-08-01 22:07:33,BOGIE_01_2,34.555,0.3406,59.94,1738.9,98.1,9594.9,TRAIN_01
2026-08-01 22:14:16,BOGIE_01_2,35.815,0.3816,61.44,1843.1,97.67,9482.6,TRAIN_01
2026-08-01 22:23:30,BOGIE_01_2,36.307,0.3332,68.92,1779.4,97.53,9607.8,TRAIN_01
2026-08-01 22:31:25,BOGIE_01_2,36.077,0.4303,64.46,1839.4,97.47,9216.6,TRAIN_01
2026-08-01 22:36:53,BOGIE_01_2,37.086,0.3352,64.84,1790.6,98.55,9628.2,TRAIN_01
2026-08-01 22:51:27,BOGIE_01_2,36.249,0.3372,62.35,1770.6,98.06,9281.4,TRAIN_01
2026-08-01 23:00:37,BOGIE_01_2,34.112,0.3222,54.6,116.9,96.88,9679.8,TRAIN_01
2026-08-01 23:14:02,BOGIE_01_2,37.18,0.315,60.62,147.1,97.24,9626.7,TRAIN_01
2026-08-01 23:21:26,BOGIE_01_2,36.807,0.3602,58.6,62.7,98.1,9461.5,TRAIN_01
2026-08-01 23:31:20,BOGIE_01_2,35.775,0.3029,53.91,162.0,97.48,9490.0,TRAIN_01
2026-08-01 23:36:53,BOGIE_01_2,35.829,0.3398,53.39,50.6,97.32,9587.4,TRAIN_01
2026-08-01 23:48:13,BOGIE_01_2,36.384,0.3312,55.48,93.5,97.42,9374.8,TRAIN_01
2026-08-01 23:59:36,BOGIE_01_2,35.209,0.3857,54.19,167.4,98.98,9459.6,TRAIN_01
2026-08-02 00:09:19,BOGIE_01_2,34.667,0.3658,53.93,125.5,97.66,9339.1,TRAIN_01
2026-08-02 00:14:38,BOGIE_01_2,36.866,0.3185,57.31,55.7,97.76,9462.2,TRAIN_01
2026-08-02 00:28:49,BOGIE_01_2,35.002,0.3907,54.98,159.8,98.5,9433.2,TRAIN_01
2026-08-02 00:34:26,BOGIE_01_2,36.518,0.2938,52.45,112.1,97.58,9610.8,TRAIN_01
2026-08-02 00:46:52,BOGIE_01_2,36.176,0.3779,54.55,86.6,97.75,9283.5,TRAIN_01
2026-08-02 01:01:26,BOGIE_01_2,36.204,0.3371,52.92,175.8,98.46,9278.5,TRAIN_01
2026-08-02 01:11:09,BOGIE_01_2,35.053,0.2694,54.93,98.6,98.74,9605.4,TRAIN_01
2026-08-02 01:23:47,BOGIE_01_2,35.433,0.3841,54.62,41.8,98.29,9569.3,TRAIN_01
2026-08-02 01:31:28,BOGIE_01_2,34.664,0.3041,58.32,148.6,98.6,9488.1,TRAIN_01
2026-08-02 01:44:17,BOGIE_01_2,38.609,0.3429,57.06,146.8,98.17,9424.8,TRAIN_01
2026-08-02 01:50:20,BOGIE_01_2,35.12,0.3503,51.27,34.8,97.43,9527.2,TRAIN_01
2026-08-02 01:57:42,BOGIE_01_2,35.235,0.3343,56.85,152.3,97.15,9239.9,TRAIN_01
2026-08-02 02:04:04,BOGIE_01_2,35.666,0.3357,54.78,120.2,98.43,9642.7,TRAIN_01
2026-08-02 02:19:00,BOGIE_01_2,36.37,0.342,55.68,91.3,97.95,9456.4,TRAIN_01
2026-08-02 02:29:27,BOGIE_01_2,35.915,0.385,58.93,91.1,97.88,9456.4,TRAIN_01
2026-08-02 02:43:30,BOGIE_01_2,35.754,0.3569,57.16,188.5,97.97,9694.8,TRAIN_01
2026-08-02 02:57:07,BOGIE_01_2,36.817,0.233,59.6,50.1,97.82,9561.7,TRAIN_01
2026-08-02 03:11:58,BOGIE_01_2,37.198,0.4402,57.24,134.7,98.11,9185.1,TRAIN_01
2026-08-02 03:24:16,BOGIE_01_2,36.345,0.334,61.05,209.2,97.94,9746.4,TRAIN_01
2026-08-02 03:36:19,BOGIE_01_2,37.697,0.3712,54.34,143.4,97.74,9506.8,TRAIN_01
2026-08-02 03:42:39,BOGIE_01_2,36.176,0.3927,59.54,154.6,99.0,9584.4,TRAIN_01
2026-08-02 03:49:02,BOGIE_01_2,36.532,0.3515,56.55,174.5,97.71,9531.1,TRAIN_01
2026-08-02 03:55:26,BOGIE_01_2,37.656,0.2792,59.5,110.8,98.28,9242.8,TRAIN_01
2026-08-02 04:03:16,BOGIE_01_2,38.73,0.3169,59.2,41.2,97.75,9269.8,TRAIN_01
2026-08-02 04:10:41,BOGIE_01_2,38.458,0.3608,55.58,100.5,97.86,9512.7,TRAIN_01
2026-08-02 04:18:02,BOGIE_01_2,35.994,0.3546,59.83,90.7,97.59,9424.9,TRAIN_01
2026-08-02 04:24:04,BOGIE_01_2,36.418,0.3211,58.21,160.5,97.65,9406.5,TRAIN_01
2026-08-02 04:32:46,BOGIE_01_2,38.145,0.3581,59.49,133.9,97.15,9347.6,TRAIN_01
2026-08-02 04:46:59,BOGIE_01_2,37.394,0.3401,63.95,78.1,97.63,9300.7,TRAIN_01
2026-08-02 04:57:03,BOGIE_01_2,37.98,0.3634,60.45,71.1,98.9,9396.8,TRAIN_01
2026-08-02 05:03:23,BOGIE_01_2,37.378,0.3916,55.21,102.1,97.87,9682.2,TRAIN_01
2026-08-02 05:13:02,BOGIE_01_2,38.08,0.3388,59.36,159.0,97.64,9244.9,TRAIN_01
2026-08-02 05:19:00,BOGIE_01_2,37.681,0.2998,60.65,169.9,97.84,9385.3,TRAIN_01
2026-08-02 05:33:37,BOGIE_01_2,38.616,0.3589,64.54,163.7,97.74,9609.2,TRAIN_01
2026-08-02 05:43:08,BOGIE_01_2,39.51,0.3089,60.5,167.4,98.35,9629.6,TRAIN_01
2026-08-02 05:56:00,BOGIE_01_2,38.032,0.331,58.27,68.5,98.2,9323.7,TRAIN_01
2026-08-02 06:02:45,BOGIE_01_2,38.68,0.2997,65.4,1733.7,98.23,9562.0,TRAIN_01
2026-08-02 06:11:52,BOGIE_01_2,38.101,0.3234,71.58,1765.0,97.87,9319.8,TRAIN_01
2026-08-02 06:23:21,BOGIE_01_2,37.467,0.412,68.68,1807.7,97.02,9524.8,TRAIN_01
2026-08-02 06:29:22,BOGIE_01_2,39.701,0.3709,70.86,1782.3,97.41,9807.0,TRAIN_01
2026-08-02 06:37:30,BOGIE_01_2,37.571,0.3829,69.2,1774.5,98.57,9395.5,TRAIN_01
2026-08-02 06:46:03,BOGIE_01_2,38.355,0.3996,74.03,1855.2,98.09,9513.2,TRAIN_01
2026-08-02 06:57:51,BOGIE_01_2,37.549,0.3428,68.09,1729.1,98.0,9559.5,TRAIN_01
2026-08-02 07:04:49,BOGIE_01_2,38.905,0.2929,70.26,1756.1,98.36,9606.3,TRAIN_01
2026-08-02 07:18:13,BOGIE_01_2,38.639,0.3607,67.3,1764.3,97.92,9413.5,TRAIN_01
2026-08-02 07:32:06,BOGIE_01_2,38.77,0.3978,75.27,1799.3,99.07,9478.7,TRAIN_01
2026-08-02 07:41:38,BOGIE_01_2,38.896,0.3818,71.57,1777.1,96.92,9712.4,TRAIN_01
2026-08-02 07:55:47,BOGIE_01_2,39.054,0.3376,74.02,1793.8,98.0,9587.6,TRAIN_01
2026-08-02 08:08:03,BOGIE_01_2,40.372,0.3334,71.52,1868.4,97.26,9519.1,TRAIN_01
2026-08-02 08:15:02,BOGIE_01_2,38.922,0.3295,72.36,1884.2,97.27,9400.7,TRAIN_01
2026-08-02 08:22:29,BOGIE_01_2,39.882,0.3287,75.82,1774.9,98.18,9693.6,TRAIN_01
2026-08-02 08:28:16,BOGIE_01_2,40.905,0.3609,73.36,1820.5,98.14,9518.2,TRAIN_01
2026-08-02 08:43:11,BOGIE_01_2,38.998,0.3853,70.99,1826.6,97.83,9516.1,TRAIN_01
2026-08-02 08:54:37,BOGIE_01_2,40.886,0.3791,73.58,1807.1,97.58,9487.3,TRAIN_01
2026-08-02 09:03:28,BOGIE_01_2,40.472,0.3478,71.77,1806.0,97.75,9657.1,TRAIN_01
2026-08-02 09:15:40,BOGIE_01_2,41.669,0.3829,74.83,1763.2,97.51,9452.7,TRAIN_01
2026-08-02 09:22:58,BOGIE_01_2,41.392,0.3581,71.98,1798.2,97.53,9468.0,TRAIN_01
2026-08-02 09:28:27,BOGIE_01_2,40.027,0.3498,72.42,1812.0,98.51,9585.9,TRAIN_01
2026-08-02 09:40:21,BOGIE_01_2,39.22,0.3654,74.07,1755.8,97.8,9493.6,TRAIN_01
2026-08-02 09:47:49,BOGIE_01_2,39.921,0.3669,67.75,1755.8,98.72,9778.3,TRAIN_01
2026-08-02 09:54:11,BOGIE_01_2,37.509,0.3955,72.91,1806.1,98.66,9620.7,TRAIN_01
2026-08-02 10:03:27,BOGIE_01_2,40.906,0.2909,70.61,1815.0,97.71,9517.8,TRAIN_01
2026-08-02 10:08:59,BOGIE_01_2,39.736,0.3252,70.59,1811.2,98.15,9396.6,TRAIN_01
2026-08-02 10:22:19,BOGIE_01_2,38.617,0.3435,71.43,1783.9,97.91,9745.4,TRAIN_01
2026-08-02 10:37:03,BOGIE_01_2,42.27,0.3442,68.95,1853.3,97.35,9630.9,TRAIN_01
2026-08-02 10:45:32,BOGIE_01_2,39.3,0.3893,74.9,1792.4,97.43,9373.3,TRAIN_01
2026-08-02 11:00:03,BOGIE_01_2,40.756,0.3511,72.08,1813.2,97.46,9443.8,TRAIN_01
2026-08-02 11:05:47,BOGIE_01_2,39.919,0.3052,72.82,1848.5,98.18,9414.2,TRAIN_01
2026-08-02 11:20:07,BOGIE_01_2,39.116,0.4134,73.87,1795.7,99.04,9666.7,TRAIN_01
2026-08-02 11:30:06,BOGIE_01_2,38.716,0.3233,74.25,1836.5,97.48,9483.4,TRAIN_01
2026-08-02 11:43:44,BOGIE_01_2,39.96,0.2873,73.44,1840.8,97.72,9468.8,TRAIN_01
2026-08-02 11:51:05,BOGIE_01_2,41.032,0.3719,76.59,1811.6,98.48,9439.8,TRAIN_01
2026-08-02 12:04:36,BOGIE_01_2,41.178,0.3855,73.48,1765.5,97.66,9452.8,TRAIN_01
2026-08-02 12:17:37,BOGIE_01_2,40.03,0.3668,75.73,1755.2,97.64,9475.3,TRAIN_01
2026-08-02 12:25:36,BOGIE_01_2,39.57,0.4111,74.77,1784.5,98.3,9338.4,TRAIN_01
2026-08-02 12:34:22,BOGIE_01_2,41.105,0.3273,75.96,1774.4,97.41,9896.3,TRAIN_01
2026-08-02 12:42:42,BOGIE_01_2,40.73,0.3515,71.24,1768.7,97.66,9463.0,TRAIN_01
2026-08-02 12:47:42,BOGIE_01_2,40.229,0.4257,73.94,1790.4,98.65,9609.4,TRAIN_01
2026-08-02 12:57:54,BOGIE_01_2,39.072,0.3184,70.89,1799.8,97.01,9451.2,TRAIN_01
2026-08-02 13:03:03,BOGIE_01_2,38.847,0.3489,68.84,1786.8,97.68,9549.1,TRAIN_01
2026-08-02 13:15:17,BOGIE_01_2,39.38,0.316,77.59,1830.5,96.42,9471.9,TRAIN_01
2026-08-02 13:29:45,BOGIE_01_2,40.719,0.4077,70.36,1833.0,97.04,9500.5,TRAIN_01
2026-08-02 13:43:51,BOGIE_01_2,40.348,0.3682,69.95,1829.3,98.4,9708.3,TRAIN_01
2026-08-02 13:50:53,BOGIE_01_2,38.596,0.3632,75.35,1789.4,97.74,9457.5,TRAIN_01
